"polyIC10ugYES"	"polyIC1ugYES"	"lipoYES"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"sp|Q9NQR4|NIT2_HUMAN"	-0.0574246116576998	-0.0229902690624281	0.0157757857337219	26.5814810729106	0.294629439707003	0.828505285540116	0.862568873562663
"sp|Q13492|PICAL_HUMAN"	-0.104335899961237	-0.107276418807961	-0.103220459349242	26.5197184009286	0.292699579210299	0.829851718540069	0.863677196197952
"sp|P78356|PI42B_HUMAN"	-0.00524397028077782	-0.0447575268681817	-0.0871828070316495	24.8369534662215	0.29195174764217	0.830262197559713	0.863810992639376
"sp|Q7L014|DDX46_HUMAN"	-0.0279575470518592	0.0483925872777782	-0.0554124866725232	25.6539048877276	0.28773448427384	0.833316546026321	0.866486938786327
"sp|Q9Y285|SYFA_HUMAN"	-0.0128196711052833	0.0150346032667556	0.0690811989407104	26.7468448443066	0.287615186811006	0.833399806985413	0.866486938786327
"sp|Q9Y4E8|UBP15_HUMAN"	0.00610965504475755	-0.00462650608433296	-0.0803810626794808	24.3064759608797	0.286393333131677	0.834252594478927	0.867079358712155
"sp|Q9Y3B9|RRP15_HUMAN"	-0.0742445627478856	-0.097165364292947	0.0546843887241373	24.7192579609749	0.285505799591296	0.834551586768768	0.867095985710243
"sp|P21796|VDAC1_HUMAN"	-0.063661145320215	-0.0152960121613409	-0.0264834941097488	30.8385124121593	0.28413289546415	0.835830346338616	0.86813023090899
"sp|P55899|FCGRN_HUMAN"	-0.0937052393473846	-0.060940733574757	-0.0835201629355685	23.7843046310531	0.283263582615008	0.836277482580121	0.868300307226531
"sp|P35080|PROF2_HUMAN"	-0.0399540449285601	0.00247457140067909	0.0143689458616928	29.8310049933216	0.282711582923824	0.836822443664702	0.868571804670951
"sp|O60499|STX10_HUMAN"	0.103086697930673	0.0697717023811108	-0.0577440350682679	24.189710048465	0.279605821413144	0.838653516122552	0.87017757311192
"sp|O43264|ZW10_HUMAN"	0.112066578415667	0.030505082880751	0.0732785760718642	24.4967815636393	0.273221354731063	0.843347913553011	0.874752202818695
"sp|P55081|MFAP1_HUMAN"	-0.111574653705755	-0.0832314831253569	-0.0199144377632846	24.5150552247265	0.272685224716981	0.843720897711989	0.874842920673277
"sp|P30101|PDIA3_HUMAN"	-0.0547116911108117	-0.037634783752664	-0.00999622856790574	31.3055489366026	0.271385173793243	0.844728136572283	0.875591004890892
"sp|Q9UBG0|MRC2_HUMAN"	-0.0381017507964978	-0.172726119285896	-0.0142343445612074	27.348839009531	0.27037786883623	0.845431076180523	0.876023272714617
"sp|O60841|IF2P_HUMAN"	0.0154046673032477	0.0725867927239771	0.00940475651838917	27.2946681002941	0.265392871104594	0.848909086672828	0.879329763882875
"sp|Q9H9B4|SFXN1_HUMAN"	0.0565958260521271	0.0626748035078807	0.0400559407433174	27.9959245240506	0.264007749170055	0.849875215276099	0.880033004260212
"sp|Q9H2U2|IPYR2_HUMAN"	0.0501861772564626	0.203980385876547	-0.0493450449078488	27.2488811890579	0.262546634225629	0.850894199532454	0.88079048221873
"sp|P21980|TGM2_HUMAN"	-0.0249017270736072	0.0560204646181882	0.0810511244282624	27.3914522595593	0.261146829266623	0.851870268531871	0.881503040453107
"sp|Q12846|STX4_HUMAN"	-0.0156317523403553	0.0326078525686563	0.0923568281420859	25.0738089170121	0.256761235672694	0.854794409424059	0.884230273624347
"sp|P15927|RFA2_HUMAN"	-0.0809709286425097	0.106549630000019	0.00907794909092275	25.5147619725069	0.25427518646274	0.856659112951236	0.88586011545143
"sp|Q5RKV6|EXOS6_HUMAN"	0.0839874910999352	0.238620645426753	0.16188267881155	24.4136757853848	0.252082327112142	0.857170248617205	0.886089622727097
"sp|Q2TAY7|SMU1_HUMAN"	0.17738355409494	0.0161016220941559	0.016430716057428	25.2644929955636	0.252405146017771	0.857961437253584	0.886608379003367
"sp|Q6NXE6|ARMC6_HUMAN"	-0.069019488617934	-0.129016784223431	-0.337570270625651	24.7478141771577	0.247869709751252	0.859675009683573	0.888079645876759
"sp|O15347|HMGB3_HUMAN"	-0.117013668409818	-0.142277305858959	-0.0759776397698081	25.6559474414217	0.248369603475902	0.860770272977135	0.888911397506553
"sp|P09211|GSTP1_HUMAN"	0.0157593608002108	0.113289018899729	0.0303484273775349	31.9442221304144	0.24621337821545	0.8622700816367	0.89016021904813
"sp|O43776|SYNC_HUMAN"	-0.0859155289534441	-0.103815741848432	-0.0757750037874191	27.6865320804193	0.242080618955473	0.865142571685414	0.892603317072363
"sp|Q16537|2A5E_HUMAN"	-0.0822191988334244	-0.0854280389018243	-0.119002866427491	25.3398254812933	0.241970206871356	0.865219272749646	0.892603317072363
"sp|Q9NZU5|LMCD1_HUMAN"	0.0761970207801467	0.22234179357231	0.0823576618778734	23.6063191064616	0.235974408306623	0.868488579531925	0.895406171866466
"sp|Q9UBM7|DHCR7_HUMAN"	-0.148130889410225	0.0986107459386473	-0.123818186214303	25.7272707852023	0.236347206334793	0.868520607959249	0.895406171866466
"sp|O94855|SC24D_HUMAN"	-0.0552143872859044	-0.0727953390560643	-0.0144262258948741	26.9701504195785	0.235028160703774	0.870036950537588	0.896667748552698
"sp|Q16718|NDUA5_HUMAN"	-0.0228213160535621	-0.150632268669598	-0.129495870632282	26.2903368992489	0.234010256881357	0.870369790917496	0.896709159169875
"sp|Q01968|OCRL_HUMAN"	0.35138285981344	0.191592828613018	-0.0272933769110979	23.4048698228545	0.230567078629752	0.87133771929357	0.897404629215294
"sp|P51151|RAB9A_HUMAN"	0.231474725723854	0.141033735028524	0.0751856032473116	25.5419243872941	0.22721227619891	0.874092878769306	0.899939711206032
"sp|Q13813|SPTN1_HUMAN"	-0.0334734590994667	0.0212727665530394	-0.00328481690315504	28.0228528952128	0.224119696774172	0.877584680350457	0.903231259856836
"sp|P18583|SON_HUMAN"	0.0761901935953062	0.031715020820748	0.0736572065091371	24.833434482194	0.22202374585336	0.879031188149553	0.904416239251252
"sp|Q9UKK3|PARP4_HUMAN"	0.0464596962060947	0.0231423336167041	-0.000706652304239419	26.7144188524991	0.219641382632205	0.880673734566613	0.905802055291071
"sp|P21333|FLNA_HUMAN"	0.0283389801506842	0.0382154357268393	-0.00668830905360098	30.9899877182204	0.216334764017117	0.882950488755535	0.907665732500754
"sp|Q06124|PTN11_HUMAN"	-0.0334097469000364	-0.0574648547369267	-0.0235714937574975	26.4926298221252	0.21614915281552	0.883078181652986	0.907665732500754
"sp|Q9HCN8|SDF2L_HUMAN"	0.0984477637931624	-0.0860405675652665	0.034564710990665	26.2200463676178	0.207100770350333	0.887735618758951	0.912146859784516
"sp|Q92805|GOGA1_HUMAN"	-0.0729825761865461	0.0990830337699779	0.0770743642243777	23.4792499701615	0.207726067086413	0.888418558665296	0.912348033120506
"sp|P25325|THTM_HUMAN"	-0.0315275279093606	0.05166697078313	-0.000757438992877767	26.7644630397915	0.208212032180814	0.888526935649997	0.912348033120506
"sp|Q92973|TNPO1_HUMAN"	0.0360168551201633	0.0012814974032551	-0.033897622178736	27.0355991794313	0.205397541295753	0.890453189540808	0.91393763222027
"sp|Q5R372|RBG1L_HUMAN"	-0.106600699931398	0.0576598138875789	-0.299283666327461	24.58597286545	0.203988603970163	0.890671595890903	0.91393763222027
"sp|P56378|ATP68_HUMAN"	-0.00521602842017838	0.12581278778915	0.0587866547566449	27.5623069166703	0.200347078617032	0.893446785860883	0.916478390317291
"sp|P11274|BCR_HUMAN"	0.0214796901692227	-0.172341722593731	-0.102819069569843	25.4839047265493	0.193451491837812	0.898378585790176	0.920938341396192
"sp|O43752|STX6_HUMAN"	0.132098071414544	0.0249304059794918	0.0877261520678315	24.8096639666646	0.193426103792922	0.898395790611363	0.920938341396192
"sp|P05386|RLA1_HUMAN"	-0.0455738568784133	-0.181247921512342	0.0179609336551832	30.1864890168244	0.187601710106317	0.902548415486185	0.924885734130324
"sp|O95630|STABP_HUMAN"	-0.0889869937304751	0.00558782730249043	-0.0418061911634797	24.7313327866299	0.18515041857302	0.90420151357932	0.92626995573622
"sp|Q15257|PTPA_HUMAN"	-0.0961067127215201	-0.0646599646307943	-0.0803953500199317	27.0472959503147	0.180232006454662	0.907507604849641	0.929346023148161
"sp|Q13084|RM28_HUMAN"	0.0664296745975773	-0.0406842596224852	0.0703505158150613	26.1965324574989	0.17434758884666	0.910962669088507	0.932572541960302
"sp|P52630|STAT2_HUMAN"	0.0374108280309926	-0.0739665627569521	-0.0022183896665773	24.8576726265695	0.172453057649252	0.912486554886056	0.933820575875375
"sp|Q69YQ0|CYTSA_HUMAN"	0.134126656079827	0.0277487536389848	0.0465383997614096	24.3308920661047	0.169929102751646	0.913578892289291	0.934626285801131
"sp|P48735|IDHP_HUMAN"	0.0284118432861723	0.012061612085045	-0.0382421756010061	27.1448081555062	0.160351324923547	0.920703071539105	0.941600204003944
"sp|Q6IBS0|TWF2_HUMAN"	-0.129163265323329	-0.117489489237563	-0.0500925030764481	26.4883818706457	0.159209328511986	0.921451805708896	0.941954752514333
"sp|P22570|ADRO_HUMAN"	0.00898154236988179	0.0622142271168412	-0.0145087015404499	24.932165160762	0.15888445204094	0.921664604451035	0.941954752514333
"sp|P28161|GSTM2_HUMAN"	-0.0351963453148755	-0.132617723499839	-0.118792345379089	26.269308880131	0.157882197891303	0.922320525090955	0.94231079989286
"sp|Q9HC38|GLOD4_HUMAN"	-0.059384395465897	-0.044027961549844	-0.0320484498579307	27.6101757713715	0.157342423098325	0.922673418427318	0.942357118020435
"sp|P06744|G6PI_HUMAN"	0.00361199073150333	0.0502624045489419	0.0283732543913508	30.2178571047103	0.156316694285455	0.923343316048891	0.942727064436455
"sp|Q92930|RAB8B_HUMAN"	-0.127181976670447	-0.0772334498842333	-0.0172203780659632	25.0785860135061	0.15326866455154	0.925112386220727	0.944017201769377
"sp|O95400|CD2B2_HUMAN"	-0.0552172086857477	0.0515435092010391	0.00728315927392483	24.7540249676574	0.15257314598975	0.925564405961441	0.944017201769377
"sp|Q9NR45|SIAS_HUMAN"	-0.00920930660028386	-0.0351826796618535	0.0218405366547915	27.5630611450558	0.152181803587123	0.92603421790595	0.944017201769377
"sp|P50579|MAP2_HUMAN"	-0.0321371113298136	0.0255971588767613	-0.00692222934870184	25.3548359493777	0.152081821388603	0.926099089865926	0.944017201769377
"sp|Q9BZE9|ASPC1_HUMAN"	-0.0608149449810641	-0.0689248745384224	-0.0545117154518452	24.5228721510659	0.15200731760813	0.926147424451288	0.944017201769377
"sp|O60763|USO1_HUMAN"	0.0318297573516322	-0.00669866873340415	0.0222255487875683	27.9935348858031	0.148985156487744	0.928103620962675	0.945696539617438
"sp|P11137|MTAP2_HUMAN"	-0.0236734933636923	-0.00727416854604468	-0.0832098031062286	24.4235422686115	0.147643157213811	0.928969441837553	0.94626408570155
"sp|Q9ULH1|ASAP1_HUMAN"	-0.195332330878386	-0.0509702167991452	-0.0715041546940351	23.5323964679993	0.145665578420312	0.929455551628308	0.946444602920949
"sp|Q96RF0|SNX18_HUMAN"	0.227864294746891	0.188433802142824	0.154195857926528	26.1901869027996	0.142620637684207	0.931982389375182	0.948702339217793
"sp|Q00535|CDK5_HUMAN"	-0.0253451565605697	-0.0332667399663992	-0.0839479111223807	24.4478602371905	0.141560277418035	0.932660348235236	0.949077152770761
"sp|P22061|PIMT_HUMAN"	-0.0738525822979497	0.035779575141298	-0.0202026640364074	27.8902365715694	0.13942646946531	0.934230475138715	0.950359288122518
"sp|Q641Q2|WAC2A_HUMAN"	-0.0162682809303609	-0.0338795856560073	0.0119969218424826	26.1265416212585	0.138762159606324	0.934652672408732	0.950473212167393
"sp|P11169|GTR3_HUMAN"	0.0379470318885575	0.06850469733034	-0.0425371386082306	24.5459789953806	0.136915498878388	0.935055026746052	0.950566888503617
"sp|P18077|RL35A_HUMAN"	-0.0514300157206134	-0.0255653142679151	-0.052704905749998	29.318287273219	0.136885601525705	0.935842639211757	0.950757826041907
"sp|P54289|CA2D1_HUMAN"	0.051554570197987	-0.00534630911074176	-0.0231642823860448	25.0371374739272	0.136852731143382	0.935863447566055	0.950757826041907
"sp|O75146|HIP1R_HUMAN"	-0.228488640971984	-0.201994541052894	-0.167056841773913	24.2557082065779	0.133604054302727	0.937913838700723	0.952525025448795
"sp|Q9UL25|RAB21_HUMAN"	0.12052725845026	0.0574849015846889	0.07422668882356	26.1519546126987	0.132317390871748	0.938270704027073	0.952571715420462
"sp|P47897|SYQ_HUMAN"	-0.00629713504212896	0.0389639739406367	-0.0015078888831859	26.9497109499213	0.131836044883289	0.939024475802633	0.953021197038512
"sp|Q9UHL4|DPP2_HUMAN"	0.0097591343694938	0.0137731421757093	-0.0301558772873136	28.0109677903402	0.128613408534262	0.941039057498262	0.954736841251748
"sp|P14324|FPPS_HUMAN"	-0.0558274916151425	-0.015666106751258	-0.0274603841521912	27.6547499806509	0.128133233907034	0.941338119262901	0.954736841251748
"sp|Q16851|UGPA_HUMAN"	0.0433367235569238	0.00625153260452528	0.0345473035504705	28.8992928265844	0.125573132191952	0.942927600816726	0.955661355895334
"sp|Q12904|AIMP1_HUMAN"	-0.0399968010180757	-0.0251662537917099	-0.0295505947043087	27.2818546607349	0.125343529002227	0.943069736792774	0.955661355895334
"sp|P48634|PRC2A_HUMAN"	-0.0409325218021854	-0.0493927105161174	0.0302721138335377	24.9703277638558	0.125156672556358	0.943185359082079	0.955661355895334
"sp|P62277|RS13_HUMAN"	0.00865752248339726	0.00132786913950156	-0.0358405772164332	30.3700855022016	0.120698311026821	0.945930152953646	0.958125616082635
"sp|Q13884|SNTB1_HUMAN"	-0.200627442055896	-0.083863099069724	-0.0765313956547035	23.370077110553	0.114503456777967	0.94754187071542	0.959440942456063
"sp|O15127|SCAM2_HUMAN"	0.135715499894212	0.0319494087048292	0.10062594865778	26.6298141560618	0.111164807622719	0.95102269785363	0.962511940847513
"sp|Q9H1I8|ASCC2_HUMAN"	0.212053552847576	0.0619684645047288	0.0910563045755073	23.9274425241711	0.111108755073155	0.951331790293768	0.962511940847513
"sp|Q9H814|PHAX_HUMAN"	-0.0363706814451405	-0.108346998088621	0.00596658315575201	23.2659905062558	0.107998559875818	0.951517189564986	0.962511940847513
"sp|Q9HDC9|APMAP_HUMAN"	0.00138764982713988	0.0341632670549572	0.019596225565048	28.6082838136061	0.108804310306362	0.953112365337243	0.963727153993366
"sp|Q9H4G4|GAPR1_HUMAN"	0.00162644696369793	0.0537803518515965	0.0350010552875139	25.6542117518407	0.108408544998473	0.953347586081557	0.963727153993366
"sp|Q92522|H1X_HUMAN"	-0.0665665202015507	0.0110775064876224	-0.125556528184094	24.6290726449311	0.10418521075904	0.955666807351155	0.965753000568581
"sp|O00487|PSDE_HUMAN"	-0.0461762983450245	-0.00601947156498637	-0.0302013902547221	27.7266950172739	0.100449428127081	0.958022061752838	0.967813912697229
"sp|Q66K74|MAP1S_HUMAN"	0.0150445375834102	0.0113294596811145	0.052680085772843	26.5147560244224	0.0973263892504744	0.959825675163789	0.969316370699357
"sp|P51970|NDUA8_HUMAN"	-0.125573131715883	-0.062218658902213	-0.0693711560882815	25.879261517605	0.0959357568929261	0.960459760214162	0.969637135188202
"sp|P49585|PCY1A_HUMAN"	0.0530691746404261	0.0630320512019273	0.0364385193181191	26.188542557964	0.094919526614539	0.961203236698084	0.970068088683442
"sp|P14625|ENPL_HUMAN"	0.0308672207429043	0.0149193531625376	0.0353666621042319	30.9262176582722	0.0939185444877992	0.961772866511412	0.970099351453389
"sp|Q6ZMI0|PPR21_HUMAN"	0.0414597940051314	0.0350273795286486	0.0272503056623752	24.4119204615862	0.0933271949288605	0.962108465458242	0.970099351453389
"sp|Q6P9B6|MEAK7_HUMAN"	0.0509783701827926	0.00460458974688772	-0.0260616436716295	24.9017185899583	0.0924626434284518	0.962597866240834	0.970099351453389
"sp|P36405|ARL3_HUMAN"	-0.0047045947162616	-0.0229172830199774	-0.0410720526463291	27.2592426060042	0.0920753818428265	0.962816602333491	0.970099351453389
"sp|P49257|LMAN1_HUMAN"	0.017247412949866	-0.0118941331198717	0.0272275172691536	28.5072413279003	0.092074191735229	0.962817274076291	0.970099351453389
"sp|Q3LXA3|TKFC_HUMAN"	0.00577647016272002	0.0817142341859772	-0.0118688508736895	25.0382338309163	0.0904187368783432	0.963172477568263	0.970138221981972
"sp|Q9H0B6|KLC2_HUMAN"	-0.123684195898497	-0.0615443315407019	-0.0518517109478483	24.2832463344487	0.0885573867486463	0.964789693155568	0.971447788310437
"sp|Q16527|CSRP2_HUMAN"	-0.0598175273387782	-0.027068496111191	-0.078015884428557	28.5460908153301	0.0878379718996901	0.965190019306484	0.971531609446474
"sp|P06865|HEXA_HUMAN"	-0.0450831851887553	-0.00240581186396353	-0.0600497033005604	27.4977979683851	0.0865687526814134	0.965893608549443	0.97192053090164
"sp|Q13630|FCL_HUMAN"	0.0252236227570855	0.0423834454095958	0.0072667324723774	26.4305491529099	0.0844149074033472	0.967079612873469	0.972794462851053
"sp|O60684|IMA7_HUMAN"	-0.0160055018917041	-0.0165327870210312	-0.055709542825331	26.0946082280334	0.0744155723543304	0.972446133083786	0.977871661230299
"sp|Q9BXJ9|NAA15_HUMAN"	0.0593884516926872	0.0572605205143049	0.0119507879247418	26.8622533660218	0.0714774842700055	0.97397625528906	0.979088991537297
"sp|Q86U42|PABP2_HUMAN"	-0.0208378950741464	-0.0399982379707188	-0.0418589359420842	26.1181256500124	0.069969760043741	0.974752666635938	0.979548104484261
"sp|Q12874|SF3A3_HUMAN"	-0.0645897807217364	-0.120137852101992	-0.0789562191130222	26.6401973871538	0.0665581845317145	0.97648663596739	0.980968869706257
"sp|Q13439|GOGA4_HUMAN"	-0.00154836866873563	-0.0330451960785266	0.0763637176691035	24.2515395229274	0.0580410766778308	0.980667994948492	0.984846521311759
"sp|P27361|MK03_HUMAN"	0.0245008913956013	0.032428011711063	0.0206390212673841	26.7767922013623	0.0566190401982651	0.981344209310644	0.985202705546466
"sp|O96000|NDUBA_HUMAN"	-0.0036073033807005	0.0187013310329173	-0.0303316305837467	26.9597278569594	0.0518505170886304	0.983562448617599	0.987106237328635
"sp|Q99729|ROAA_HUMAN"	0.0224084275062447	0.0197722662268507	-0.0115598562855924	27.6792237632514	0.0480286423971386	0.98528247301027	0.988508676261777
"sp|P45985|MP2K4_HUMAN"	0.0273465075671339	-0.0416705674815881	-0.039452557687742	24.8969777337144	0.046751862416324	0.985677947225141	0.988581744778341
"sp|Q86TU7|SETD3_HUMAN"	0.113283238665071	0.0387903793258726	0.0346406102813551	23.6854581522521	0.0460884201455279	0.986060879964953	0.98864219116905
"sp|Q9P2W9|STX18_HUMAN"	-0.0651850325685374	0.0324964600394662	-0.0162982671929583	25.2749549651213	0.0428525713998562	0.987138636583231	0.989399012918227
"sp|Q14677|EPN4_HUMAN"	-0.0333774202990381	-0.0280956807459702	-0.00574167796315918	25.8743832575088	0.0369637054669847	0.989937671849432	0.991770124225818
"sp|Q8IVL6|P3H3_HUMAN"	0.0106327416394675	0.00570617446472948	0.0298388615828327	26.454276446094	0.0364227380600681	0.990151700393857	0.991770124225818
"sp|Q01433|AMPD2_HUMAN"	0.0111351693760088	0.000566447667794737	-0.0160936109944624	25.8670136783504	0.0354360007761522	0.990538568508262	0.991833390166443
"sp|Q6UWE0|LRSM1_HUMAN"	-0.0394865349631089	-0.0631754494285925	-0.0408437511504057	24.6553098245399	0.0261946867492456	0.993923067059407	0.994897183100302
"sp|O00764|PDXK_HUMAN"	-0.00496064322119856	0.0163700243302476	-0.0146434979228036	27.4341550526547	0.0178989841841443	0.996534793854641	0.997185698357485
"sp|Q9UBQ7|GRHPR_HUMAN"	0.00441172964766546	0.0132294802623829	0.0298405139579796	27.7306735197164	0.0102785516688414	0.998478810108387	0.99880479078423
"sp|Q07157|ZO1_HUMAN"	-0.00808456232413259	-0.0103089825738252	-0.0155567584025107	29.29603663924	0.00713383878112162	0.999117241747894	0.999117241747894
"sp|A0MZ66|SHOT1_HUMAN"	-1.29229280511444	NA	NA	23.6930569025541	NA	NA	NA
"sp|A3KMH1|VWA8_HUMAN"	NA	NA	NA	24.6379058286669	NA	NA	NA
"sp|A6NDU8|RIMC1_HUMAN"	NA	NA	NA	24.0340009816584	NA	NA	NA
"sp|A6NJ78|MET15_HUMAN"	NA	NA	NA	NA	NA	NA	NA
"sp|A8CG34|P121C_HUMAN"	NA	NA	NA	22.6863155354593	NA	NA	NA
"sp|A8MXV4|NUD19_HUMAN"	NA	NA	NA	NA	NA	NA	NA
"sp|L0R819|ASURF_HUMAN"	NA	NA	NA	NA	NA	NA	NA
"sp|O00116|ADAS_HUMAN"	0.673599941429318	0.700858181415839	NA	23.8501402055951	NA	NA	NA
"sp|O00142|KITM_HUMAN"	NA	NA	NA	24.4650957874177	NA	NA	NA
